1,51
2,57
3,62
4,67
5,77
6,85
7,91
8,100
9,106
10,111
11,118
12,132
13,140
14,145
15,157
16,163
17,180
18,187
19,193
20,199
21,203
22,208
23,210
24,219
25,227
26,231
27,235
28,238
29,245
30,249
31,259
32,265
33,276
34,285
35,292
36,298
37,309
38,318
39,322
40,328
41,331
42,350
43,360
44,376
45,390
46,401
47,410
48,420
49,424
50,428
51,433
52,443
53,450
54,454
55,458
56,462
57,469
58,485
59,490
60,504
61,509
62,526
