1,84.2
2,89.5
3,95.0
4,92.8
5,88.4
6,89.3
7,91.7
8,84.4
9,84.1
10,85.3
11,86.6
12,85.6
13,84.9
14,83.3
15,84.5
16,83.3
17,87.7
18,89.2
19,85.4
20,83.6
21,88.6
22,85.2
23,89.3
24,83.7
25,92.0
26,84.9
27,88.3
28,91.9
29,91.8
30,83.3
31,87.4
32,87.4
