1,93.2
2,92.8
3,88.5
4,91.1
5,82.3
6,86.4
7,88.3
8,86.9
9,87.9
10,84.4
11,86.9
12,91.5
13,86.7
14,86.4
15,91.6
16,81.2
17,87.2
18,84.3
19,83.9
20,87.6
21,86.4
22,85.5
23,85.2
24,85.9
25,83.9
26,89.1
27,87.4
28,85.8
29,86.7
30,90.3
31,87.4
32,87.4
